Proposal Data:  Preliminary Proposal V2 - CA - Cash 
 
Proposal Date:,,,2021-10-14 
Tax Type:,,,Before Tax 
Owner Sector:,,,Commercial 
Federal Income Tax Rate:,,,0.21 
State Income Tax Rate:,,,0.08 
Discount Rate:,,,0.05 
Electricity Escalation Rate:,,,0.03 
 
Proposal Summary Table,,,"IRR - Term","LCOE PV Generation","Net Present Value","Payback Period","Total Payments","Total Incentives","Net Payments","Electric Bill Savings - Term","Upfront Payment" 
Cash Purchase,,,0.2457,0.0218,5968484.7995,3.768,2542125.6,1125399.0031,1416726.5969,15833210.038,2542125.6 
 
 
 
Facility 1 Data:  California 
 
Project Cost and Utility Data,,,,,Solar PV System Data,,,,,Energy Storage System Data,,,,,FacilityLocation,,,,,Rate Schedules 
1/29/2021,11:45,3043.87815,869.6917,0,0,2174.18645,, 
1/29/2021,12:00,3054.57542,873.52647,0,0,2181.0489500000003,, 
1/29/2021,12:15,3074.8099,877.36123,0,0,2197.44867,, 
1/29/2021,12:30,3101.87467,881.196,0,0,2220.6786700000002,, 
1/29/2021,12:45,3144.81646,876.85277,0,0,2267.96369,, 
1/29/2021,13:00,3218.77123,872.50953,0,0,2346.2617,, 
1/29/2021,13:15,3305.49872,868.1663,0,0,2437.33242,, 
1/29/2021,13:30,3466.27314,863.82306,0,0,2602.4500799999996,, 
1/29/2021,13:45,3492.25084,826.85363,0,0,2665.39721,, 
1/29/2021,14:00,3514.66838,789.88419,0,0,2724.7841900000003,, 
1/29/2021,14:15,3536.66991,752.91475,0,0,2783.75516,, 
1/29/2021,14:30,3560.0891,715.94531,0,0,2844.14379,, 
1/29/2021,14:45,3597.00062,645.38468,0,0,2951.6159399999997,, 
1/29/2021,15:00,3640.48695,574.82405,0,0,3065.6629,, 
1/29/2021,15:15,3695.23507,504.26341,0,0,3190.97166,, 
1/29/2021,15:30,3766.41345,433.70278,0,0,3332.71067,, 
1/29/2021,15:45,3859.23087,349.99091,0,0,3509.23996,, 
1/29/2021,16:00,3977.98792,266.27904,0,0,3711.70888,, 
1/29/2021,16:15,4124.51711,182.56717,0,0,3941.94994,, 
1/29/2021,16:30,4292.9856,98.8553,0,0,4194.1303,, 
1/29/2021,16:45,4372.56965,74.2594,0,0,4298.31025,, 
1/29/2021,17:00,4372.56965,49.6635,0,0,4322.906150000001,, 
1/29/2021,17:15,4043.69473,25.0676,0,0,4018.6271300000003,, 
1/29/2021,17:30,3714.81981,0.4717,0,0,3714.34811,, 
1/29/2021,17:45,3611.75519,0.35378,0,0,3611.40141,, 
1/29/2021,18:00,3508.69056,0.23585,0,0,3508.45471,, 
1/29/2021,18:15,3405.62594,0.11793,0,0,3405.50801,, 
1/29/2021,18:30,3302.56132,0,0,0,3302.56132,, 
1/29/2021,18:45,3302.56132,0,0,0,3302.56132,, 
1/29/2021,19:00,3302.56132,0,0,0,3302.56132,, 
1/29/2021,19:15,3302.56132,0,0,0,3302.56132,, 
1/29/2021,19:30,3302.56132,0,0,0,3302.56132,, 
1/29/2021,19:45,3302.56132,0,0,0,3302.56132,, 
1/29/2021,20:00,3302.56132,0,0,0,3302.56132,, 
1/29/2021,20:15,3302.56132,0,0,0,3302.56132,, 
1/29/2021,20:30,3302.56132,0,0,0,3302.56132,, 
1/29/2021,20:45,3304.69237,0,0,0,3304.69237,, 
1/29/2021,21:00,3306.82342,0,0,0,3306.82342,, 
1/29/2021,21:15,3308.95447,0,0,0,3308.95447,, 
1/29/2021,21:30,3311.08552,0,0,0,3311.08552,, 
1/29/2021,21:45,3314.97133,0,0,0,3314.97133,, 
1/29/2021,22:00,3318.85713,0,0,0,3318.85713,, 
1/29/2021,22:15,3389.59038,0,0,0,3389.59038,, 
1/29/2021,22:30,3408.65037,0,0,0,3408.65037,, 
1/29/2021,22:45,3418.37969,0,0,0,3418.37969,, 
1/29/2021,23:00,3440.34501,0,0,0,3440.34501,, 
1/29/2021,23:15,3474.61509,0,0,0,3474.61509,, 
1/29/2021,23:30,3482.06369,0,0,0,3482.06369,, 
1/29/2021,23:45,3421.42564,0,0,0,3421.42564,, 
1/30/2021,00:00,3423.24367,0,0,0,3423.24367,, 
1/30/2021,00:15,3425.0617,0,0,0,3425.0617,, 
1/30/2021,00:30,3426.87973,0,0,0,3426.87973,, 
1/30/2021,00:45,3426.22864,0,0,0,3426.22864,, 
1/30/2021,01:00,3425.57755,0,0,0,3425.57755,, 
1/30/2021,01:15,3424.92646,0,0,0,3424.92646,, 
1/30/2021,01:30,3424.27537,0,0,0,3424.27537,, 
1/30/2021,01:45,3426.33983,0,0,0,3426.33983,, 
1/30/2021,02:00,3428.40429,0,0,0,3428.40429,, 
1/30/2021,02:15,3430.46876,0,0,0,3430.46876,, 
1/30/2021,02:30,3432.53322,0,0,0,3432.53322,, 
1/30/2021,02:45,3431.65753,0,0,0,3431.65753,, 
1/30/2021,03:00,3430.78183,0,0,0,3430.78183,, 
1/30/2021,03:15,3429.90613,0,0,0,3429.90613,, 
1/30/2021,03:30,3429.03043,0,0,0,3429.03043,, 
1/30/2021,03:45,3431.22037,0,0,0,3431.22037,, 
1/30/2021,04:00,3433.41032,0,0,0,3433.41032,, 
1/30/2021,04:15,3435.60026,0,0,0,3435.60026,, 
1/30/2021,04:30,3437.7902,0,0,0,3437.7902,, 
1/30/2021,04:45,3436.19308,0,0,0,3436.19308,, 
1/30/2021,05:00,3434.59595,0,0,0,3434.59595,, 
1/30/2021,05:15,3432.99883,0,0,0,3432.99883,, 
1/30/2021,05:30,3431.40171,0,0,0,3431.40171,, 
1/30/2021,05:45,3424.35249,0,0,0,3424.35249,, 
1/30/2021,06:00,3417.30328,0,0,0,3417.30328,, 
1/30/2021,06:15,3410.25407,0,0,0,3410.25407,, 
1/30/2021,06:30,3403.20486,0,0,0,3403.20486,, 
1/30/2021,06:45,3370.97071,22.36859,0,0,3348.60212,, 
1/30/2021,07:00,3338.73656,44.73718,0,0,3293.9993799999997,, 
1/30/2021,07:15,3306.50241,67.10578,0,0,3239.39663,, 
1/30/2021,07:30,3274.26827,89.47437,0,0,3184.7939,, 
1/30/2021,07:45,3280.04164,157.80535,0,0,3122.23629,, 
1/30/2021,08:00,3285.81502,226.13634,0,0,3059.67868,, 
1/30/2021,08:15,3291.58839,294.46733,0,0,2997.12106,, 
1/30/2021,08:30,3297.36177,362.79831,0,0,2934.56346,, 
1/30/2021,08:45,3352.70374,427.89275,0,0,2924.81099,, 
1/30/2021,09:00,3408.04571,492.98719,0,0,2915.05852,, 
1/30/2021,09:15,3463.38768,558.08163,0,0,2905.3060499999997,, 
1/30/2021,09:30,3518.72966,623.17606,0,0,2895.5536,, 
1/30/2021,09:45,3518.72966,669.36033,0,0,2849.36933,, 
1/30/2021,10:00,3518.72966,715.54459,0,0,2803.18507,, 
1/30/2021,10:15,3518.72966,761.72886,0,0,2757.0008,, 
1/30/2021,10:30,3518.72966,807.91313,0,0,2710.81653,, 
1/30/2021,10:45,3518.72966,838.32806,0,0,2680.4016,, 
1/30/2021,11:00,3518.72966,868.743,0,0,2649.98666,, 
1/30/2021,11:15,3518.72966,899.15794,0,0,2619.57172,, 
1/30/2021,11:30,3518.72966,929.57288,0,0,2589.15678,, 
1/30/2021,11:45,3457.61431,935.64292,0,0,2521.9713899999997,, 
1/30/2021,12:00,3396.49896,941.71297,0,0,2454.78599,, 
1/30/2021,12:15,3335.38361,947.78302,0,0,2387.60059,, 
1/30/2021,12:30,3274.26827,953.85306,0,0,2320.41521,, 
1/30/2021,12:45,3274.26827,937.72023,0,0,2336.54804,, 
1/30/2021,13:00,3274.26827,921.58741,0,0,2352.68086,, 
1/30/2021,13:15,3274.26827,905.45458,0,0,2368.81369,, 
1/30/2021,13:30,3274.26827,889.32175,0,0,2384.94652,, 
1/30/2021,13:45,3274.26827,851.83638,0,0,2422.43189,, 
1/30/2021,14:00,3274.26827,814.351,0,0,2459.91727,, 
1/30/2021,14:15,3274.26827,776.86563,0,0,2497.4026400000002,, 
1/30/2021,14:30,3274.26827,739.38025,0,0,2534.88802,, 
1/30/2021,14:45,3274.26827,666.20553,0,0,2608.0627400000003,, 
1/30/2021,15:00,3274.26827,593.03081,0,0,2681.2374600000003,, 
1/30/2021,15:15,3274.26827,519.85609,0,0,2754.4121800000003,, 
1/30/2021,15:30,3274.26827,446.68138,0,0,2827.58689,, 
1/30/2021,15:45,3256.13667,367.75422,0,0,2888.38245,, 
1/30/2021,16:00,3238.00507,288.82706,0,0,2949.17801,, 
1/30/2021,16:15,3219.87348,209.8999,0,0,3009.9735800000003,, 
1/30/2021,16:30,3201.74188,130.97274,0,0,3070.76914,, 
1/30/2021,16:45,3235.69196,98.34521,0,0,3137.34675,, 
1/30/2021,17:00,3269.64203,65.71768,0,0,3203.92435,, 
1/30/2021,17:15,3303.59211,33.09015,0,0,3270.50196,, 
1/30/2021,17:30,3337.54218,0.46262,0,0,3337.07956,, 
1/30/2021,17:45,3354.51722,0.34697,0,0,3354.17025,, 
1/30/2021,18:00,3371.49226,0.23131,0,0,3371.26095,, 
1/30/2021,18:15,3388.46729,0.11566,0,0,3388.35163,, 
1/30/2021,18:30,3405.44233,0,0,0,3405.44233,, 
1/30/2021,18:45,3407.55535,0,0,0,3407.55535,, 
1/30/2021,19:00,3409.66838,0,0,0,3409.66838,, 
1/30/2021,19:15,3411.7814,0,0,0,3411.7814,, 
1/30/2021,19:30,3413.89443,0,0,0,3413.89443,, 
1/30/2021,19:45,3414.54209,0,0,0,3414.54209,, 
1/30/2021,20:00,3415.18975,0,0,0,3415.18975,, 
1/30/2021,20:15,3415.83741,0,0,0,3415.83741,, 
1/30/2021,20:30,3416.48507,0,0,0,3416.48507,, 
1/30/2021,20:45,3417.08971,0,0,0,3417.08971,, 
1/30/2021,21:00,3417.69436,0,0,0,3417.69436,, 
1/30/2021,21:15,3418.299,0,0,0,3418.299,, 
1/30/2021,21:30,3418.90364,0,0,0,3418.90364,, 
1/30/2021,21:45,3419.5932,0,0,0,3419.5932,, 
1/30/2021,22:00,3420.28276,0,0,0,3420.28276,, 
1/30/2021,22:15,3420.97231,0,0,0,3420.97231,, 
1/30/2021,22:30,3421.66187,0,0,0,3421.66187,, 
1/30/2021,22:45,3421.99657,0,0,0,3421.99657,, 
1/30/2021,23:00,3422.33127,0,0,0,3422.33127,, 
1/30/2021,23:15,3422.66597,0,0,0,3422.66597,, 
1/30/2021,23:30,3423.00067,0,0,0,3423.00067,, 
1/30/2021,23:45,3423.73655,0,0,0,3423.73655,, 
1/31/2021,00:00,3424.47244,0,0,0,3424.47244,, 
1/31/2021,00:15,3425.20833,0,0,0,3425.20833,, 
1/31/2021,00:30,3425.94421,0,0,0,3425.94421,, 
1/31/2021,00:45,3426.51697,0,0,0,3426.51697,, 
1/31/2021,01:00,3427.08973,0,0,0,3427.08973,, 
1/31/2021,01:15,3427.66248,0,0,0,3427.66248,, 
1/31/2021,01:30,3428.23524,0,0,0,3428.23524,, 
1/31/2021,01:45,3429.02603,0,0,0,3429.02603,, 
1/31/2021,02:00,3429.81681,0,0,0,3429.81681,, 
1/31/2021,02:15,3430.6076,0,0,0,3430.6076,, 
1/31/2021,02:30,3431.39839,0,0,0,3431.39839,, 
1/31/2021,02:45,3431.74032,0,0,0,3431.74032,, 
1/31/2021,03:00,3432.08226,0,0,0,3432.08226,, 
1/31/2021,03:15,3432.42419,0,0,0,3432.42419,, 
1/31/2021,03:30,3432.76613,0,0,0,3432.76613,, 
1/31/2021,03:45,3433.51547,0,0,0,3433.51547,, 
1/31/2021,04:00,3434.26481,0,0,0,3434.26481,, 
1/31/2021,04:15,3435.01416,0,0,0,3435.01416,, 
1/31/2021,04:30,3435.7635,0,0,0,3435.7635,, 
1/31/2021,04:45,3435.80764,0,0,0,3435.80764,, 
1/31/2021,05:00,3435.85178,0,0,0,3435.85178,, 
1/31/2021,05:15,3435.89592,0,0,0,3435.89592,, 
1/31/2021,05:30,3435.94005,0,0,0,3435.94005,, 
1/31/2021,05:45,3427.94534,0.02673,0,0,3427.91861,, 
1/31/2021,06:00,3419.95062,0.05346,0,0,3419.89716,, 
1/31/2021,06:15,3411.9559,0.08019,0,0,3411.87571,, 
1/31/2021,06:30,3403.96118,0.10692,0,0,3403.8542599999996,, 
1/31/2021,06:45,3360.69901,22.81656,0,0,3337.8824499999996,, 
1/31/2021,07:00,3317.43684,45.52619,0,0,3271.91065,, 
1/31/2021,07:15,3274.17467,68.23583,0,0,3205.93884,, 
1/31/2021,07:30,3230.91249,90.94546,0,0,3139.9670300000002,, 
1/31/2021,07:45,3229.14663,158.06606,0,0,3071.08057,, 
1/31/2021,08:00,3227.38076,225.18667,0,0,3002.19409,, 
1/31/2021,08:15,3225.6149,292.30727,0,0,2933.3076300000002,, 
1/31/2021,08:30,3223.84903,359.42788,0,0,2864.4211499999997,, 
1/31/2021,08:45,3220.56611,424.21291,0,0,2796.3532,, 
1/31/2021,09:00,3217.28318,488.99794,0,0,2728.2852399999997,, 
1/31/2021,09:15,3214.00026,553.78297,0,0,2660.2172899999996,, 
1/31/2021,09:30,3210.71733,618.568,0,0,2592.14933,, 
1/31/2021,09:45,3209.42916,666.84334,0,0,2542.5858200000002,, 
1/31/2021,10:00,3208.141,715.11869,0,0,2493.0223100000003,, 
1/31/2021,10:15,3206.85283,763.39403,0,0,2443.4588,, 
1/31/2021,10:30,3205.56466,811.66938,0,0,2393.8952799999997,, 
1/31/2021,10:45,3204.60897,839.76667,0,0,2364.8423000000003,, 
1/31/2021,11:00,3203.65327,867.86397,0,0,2335.7893,, 
1/31/2021,11:15,3202.69758,895.96127,0,0,2306.7363100000002,, 
1/31/2021,11:30,3201.74188,924.05856,0,0,2277.68332,, 
1/31/2021,11:45,3201.74188,927.10892,0,0,2274.63296,, 
1/31/2021,12:00,3201.74188,930.15928,0,0,2271.5826,, 
1/31/2021,12:15,3201.74188,933.20964,0,0,2268.53224,, 
1/31/2021,12:30,3201.74188,936.26,0,0,2265.4818800000003,, 
1/31/2021,12:45,3201.74188,917.53369,0,0,2284.2081900000003,, 
1/31/2021,13:00,3201.74188,898.80738,0,0,2302.9345000000003,, 
1/31/2021,13:15,3201.74188,880.08106,0,0,2321.66082,, 
1/31/2021,13:30,3201.74188,861.35475,0,0,2340.38713,, 
1/31/2021,13:45,3201.74188,828.26569,0,0,2373.4761900000003,, 
1/31/2021,14:00,3201.74188,795.17663,0,0,2406.56525,, 
1/31/2021,14:15,3201.74188,762.08756,0,0,2439.65432,, 
1/31/2021,14:30,3201.74188,728.9985,0,0,2472.74338,, 
1/31/2021,14:45,3201.74188,656.25571,0,0,2545.48617,, 
1/31/2021,15:00,3201.74188,583.51292,0,0,2618.22896,, 
1/31/2021,15:15,3201.74188,510.77013,0,0,2690.97175,, 
1/31/2021,15:30,3201.74188,438.02734,0,0,2763.71454,, 
1/31/2021,15:45,3201.74188,359.82236,0,0,2841.91952,, 
1/31/2021,16:00,3201.74188,281.61738,0,0,2920.1245,, 
1/31/2021,16:15,3201.74188,203.4124,0,0,2998.32948,, 
1/31/2021,16:30,3201.74188,125.20742,0,0,3076.53446,, 
1/31/2021,16:45,3235.69196,94.0233,0,0,3141.6686600000003,, 
1/31/2021,17:00,3269.64203,62.83919,0,0,3206.80284,, 
1/31/2021,17:15,3303.59211,31.65507,0,0,3271.9370400000003,, 
1/31/2021,17:30,3337.54218,0.47095,0,0,3337.07123,, 
1/31/2021,17:45,3354.51722,0.35322,0,0,3354.164,, 
1/31/2021,18:00,3371.49226,0.23548,0,0,3371.25678,, 
1/31/2021,18:15,3388.46729,0.11774,0,0,3388.34955,, 
1/31/2021,18:30,3405.44233,0,0,0,3405.44233,, 
1/31/2021,18:45,3406.78436,0,0,0,3406.78436,, 
1/31/2021,19:00,3408.12639,0,0,0,3408.12639,, 
1/31/2021,19:15,3409.46842,0,0,0,3409.46842,, 
1/31/2021,19:30,3410.81045,0,0,0,3410.81045,, 
1/31/2021,19:45,3413.06882,0,0,0,3413.06882,, 
1/31/2021,20:00,3415.32719,0,0,0,3415.32719,, 
1/31/2021,20:15,3417.58556,0,0,0,3417.58556,, 
1/31/2021,20:30,3419.84394,0,0,0,3419.84394,, 
1/31/2021,20:45,3419.50584,0,0,0,3419.50584,, 
1/31/2021,21:00,3419.16775,0,0,0,3419.16775,, 
1/31/2021,21:15,3418.82965,0,0,0,3418.82965,, 
1/31/2021,21:30,3418.49156,0,0,0,3418.49156,, 
1/31/2021,21:45,3420.88923,0,0,0,3420.88923,, 
1/31/2021,22:00,3423.2869,0,0,0,3423.2869,, 
1/31/2021,22:15,3425.68457,0,0,0,3425.68457,, 
1/31/2021,22:30,3428.08225,0,0,0,3428.08225,, 
1/31/2021,22:45,3427.35657,0,0,0,3427.35657,, 
1/31/2021,23:00,3426.63088,0,0,0,3426.63088,, 
1/31/2021,23:15,3425.9052,0,0,0,3425.9052,, 
1/31/2021,23:30,3425.17952,0,0,0,3425.17952,, 
1/31/2021,23:45,3427.68454,0,0,0,3427.68454,, 
2/1/2021,00:00,3801.00211,0,0,0,3801.00211,, 
2/1/2021,00:15,3803.73854,0,0,0,3803.73854,, 
2/1/2021,00:30,3806.47496,0,0,0,3806.47496,, 
2/1/2021,00:45,3805.12168,0,0,0,3805.12168,, 
2/1/2021,01:00,3803.76841,0,0,0,3803.76841,, 
2/1/2021,01:15,3802.41513,0,0,0,3802.41513,, 
2/1/2021,01:30,3801.06186,0,0,0,3801.06186,, 
2/1/2021,01:45,3804.17342,0,0,0,3804.17342,, 
2/1/2021,02:00,3807.28499,0,0,0,3807.28499,, 
2/1/2021,02:15,3810.39656,0,0,0,3810.39656,, 
2/1/2021,02:30,3813.50813,0,0,0,3813.50813,, 
2/1/2021,02:45,3811.47881,0,0,0,3811.47881,, 
2/1/2021,03:00,3809.44948,0,0,0,3809.44948,, 
2/1/2021,03:15,3807.42016,0,0,0,3807.42016,, 
2/1/2021,03:30,3805.39084,0,0,0,3805.39084,, 
2/1/2021,03:45,3808.55938,0,0,0,3808.55938,, 
2/1/2021,04:00,3811.72792,0,0,0,3811.72792,, 
2/1/2021,04:15,3814.89646,0,0,0,3814.89646,, 
2/1/2021,04:30,3818.06501,0,0,0,3818.06501,, 
2/1/2021,04:45,3815.57238,0,0,0,3815.57238,, 
2/1/2021,05:00,3813.07975,0,0,0,3813.07975,, 
2/1/2021,05:15,3810.58712,0,0,0,3810.58712,, 
2/1/2021,05:30,3808.09449,0,0,0,3808.09449,, 
2/1/2021,05:45,3810.09804,0.02685,0,0,3810.0711899999997,, 
2/1/2021,06:00,3812.1016,0.0537,0,0,3812.0479,, 
2/1/2021,06:15,3814.10516,0.08056,0,0,3814.0246,, 
2/1/2021,06:30,3816.10872,0.10741,0,0,3816.00131,, 
2/1/2021,06:45,3897.49403,22.35912,0,0,3875.1349099999998,, 
2/1/2021,07:00,3978.87934,44.61084,0,0,3934.2685,, 
2/1/2021,07:15,4060.26465,66.86256,0,0,3993.40209,, 
2/1/2021,07:30,4141.64996,89.11427,0,0,4052.5356899999997,, 
2/1/2021,07:45,4263.0865,151.73926,0,0,4111.34724,, 
2/1/2021,08:00,4384.52303,214.36425,0,0,4170.158780000001,, 
2/1/2021,08:15,3158.6237,276.98923,0,0,2881.63447,, 
2/1/2021,08:30,2485.15422,339.61422,0,0,2145.54,, 
2/1/2021,08:45,2095.94465,317.07527,0,0,1778.8693799999999,, 
2/1/2021,09:00,1854.23646,294.53631,0,0,1559.7001500000001,, 
2/1/2021,09:15,1695.3032,271.99736,0,0,1423.30584,, 
2/1/2021,09:30,4856,249.45841,0,0,4606.54159,, 
2/1/2021,09:45,4856,215.13547,0,0,4640.86453,, 
2/1/2021,10:00,4856,180.81253,0,0,4675.18747,, 
2/1/2021,10:15,4856,146.48959,0,0,4709.51041,, 
2/1/2021,10:30,4856,112.16665,0,0,4743.83335,, 
2/1/2021,10:45,4856,170.53806,0,0,4685.46194,, 
2/1/2021,11:00,4856,228.90946,0,0,4627.09054,, 
2/1/2021,11:15,4856,287.28087,0,0,4568.71913,, 
2/1/2021,11:30,4856,345.65228,0,0,4510.34772,, 
2/1/2021,11:45,1360.18707,311.46985,0,0,1048.71722,, 
2/1/2021,12:00,1385.69533,277.28741,0,0,1108.40792,, 
2/1/2021,12:15,1436.87595,243.10498,0,0,1193.77097,, 
2/1/2021,12:30,1496.05942,208.92255,0,0,1287.13687,, 
2/1/2021,12:45,1575.6041,225.75396,0,0,1349.85014,, 
2/1/2021,13:00,1715.76827,242.58537,0,0,1473.1829,, 
2/1/2021,13:15,1875.8034,259.41678,0,0,1616.38662,, 
2/1/2021,13:30,4856,276.24819,0,0,4579.75181,, 
2/1/2021,13:45,4856,278.07045,0,0,4577.92955,, 
2/1/2021,14:00,4856,279.8927,0,0,4576.1073,, 
2/1/2021,14:15,4856,281.71496,0,0,4574.28504,, 
2/1/2021,14:30,4856,283.53722,0,0,4572.46278,, 
2/1/2021,14:45,4856,319.02303,0,0,4536.97697,, 
2/1/2021,15:00,4856,354.50884,0,0,4501.49116,, 
2/1/2021,15:15,4856,389.99466,0,0,4466.00534,, 
2/1/2021,15:30,4856,425.48047,0,0,4430.51953,, 
2/1/2021,15:45,4856,357.33141,0,0,4498.66859,, 
2/1/2021,16:00,4856,289.18235,0,0,4566.81765,, 
2/1/2021,16:15,4856,221.03329,0,0,4634.96671,, 
2/1/2021,16:30,4856,152.88423,0,0,4703.11577,, 
2/1/2021,16:45,4856,114.78429,0,0,4741.21571,, 
2/1/2021,17:00,4926,76.68434,0,0,4849.31566,, 
2/1/2021,17:15,4559.68126,38.58439,0,0,4521.09687,, 
2/1/2021,17:30,4193.36252,0.48445,0,0,4192.87807,, 
2/1/2021,17:45,4078.56355,0.36333,0,0,4078.2002199999997,, 
2/1/2021,18:00,3963.76457,0.24222,0,0,3963.5223499999997,, 
2/1/2021,18:15,3848.9656,0.12111,0,0,3848.84449,, 
2/1/2021,18:30,3734.16663,0,0,0,3734.16663,, 
2/1/2021,18:45,3736.58563,0,0,0,3736.58563,, 
2/1/2021,19:00,3739.00464,0,0,0,3739.00464,, 
2/1/2021,19:15,3741.42364,0,0,0,3741.42364,, 
2/1/2021,19:30,3743.84264,0,0,0,3743.84264,, 
2/1/2021,19:45,3745.32043,0,0,0,3745.32043,, 
2/1/2021,20:00,3746.79821,0,0,0,3746.79821,, 
2/1/2021,20:15,3748.276,0,0,0,3748.276,, 
2/1/2021,20:30,3749.75378,0,0,0,3749.75378,, 
2/1/2021,20:45,3753.47777,0,0,0,3753.47777,, 
2/1/2021,21:00,3757.20176,0,0,0,3757.20176,, 
2/1/2021,21:15,3760.92575,0,0,0,3760.92575,, 
2/1/2021,21:30,3764.64974,0,0,0,3764.64974,, 
2/1/2021,21:45,3763.97253,0,0,0,3763.97253,, 
2/1/2021,22:00,3763.97253,0,0,0,3763.97253,, 
2/1/2021,22:15,3782.58111,0,0,0,3782.58111,, 
2/1/2021,22:30,3786.86535,0,0,0,3786.86535,, 
2/1/2021,22:45,3791.53268,0,0,0,3791.53268,, 
2/1/2021,23:00,3799.93159,0,0,0,3799.93159,, 
2/1/2021,23:15,3812.03467,0,0,0,3812.03467,, 
2/1/2021,23:30,3816.09722,0,0,0,3816.09722,, 
2/1/2021,23:45,3797.00777,0,0,0,3797.00777,, 
2/2/2021,00:00,3796.3671,0,0,0,3796.3671,, 
2/2/2021,00:15,3795.72643,0,0,0,3795.72643,, 
2/2/2021,00:30,3795.08576,0,0,0,3795.08576,, 
2/2/2021,00:45,3797.12631,0,0,0,3797.12631,, 
2/2/2021,01:00,3799.16686,0,0,0,3799.16686,, 
2/2/2021,01:15,3801.20742,0,0,0,3801.20742,, 
2/2/2021,01:30,3803.24797,0,0,0,3803.24797,, 
2/2/2021,01:45,3802.51615,0,0,0,3802.51615,, 
2/2/2021,02:00,3801.78432,0,0,0,3801.78432,, 
2/2/2021,02:15,3801.0525,0,0,0,3801.0525,, 
2/2/2021,02:30,3800.32068,0,0,0,3800.32068,, 
2/2/2021,02:45,3802.79864,0,0,0,3802.79864,, 
2/2/2021,03:00,3805.2766,0,0,0,3805.2766,, 
2/2/2021,03:15,3807.75457,0,0,0,3807.75457,, 
2/2/2021,03:30,3810.23253,0,0,0,3810.23253,, 
2/2/2021,03:45,3809.08764,0,0,0,3809.08764,, 
2/2/2021,04:00,3807.94274,0,0,0,3807.94274,, 
2/2/2021,04:15,3806.79784,0,0,0,3806.79784,, 
2/2/2021,04:30,3805.65295,0,0,0,3805.65295,, 
2/2/2021,04:45,3807.89429,0,0,0,3807.89429,, 
2/2/2021,05:00,3810.13563,0,0,0,3810.13563,, 
2/2/2021,05:15,3812.37697,0,0,0,3812.37697,, 
2/2/2021,05:30,3814.61831,0,0,0,3814.61831,, 
2/2/2021,05:45,3814.99091,0.02678,0,0,3814.96413,, 
2/2/2021,06:00,3815.36351,0.05357,0,0,3815.30994,, 
2/2/2021,06:15,3815.73612,0.08035,0,0,3815.65577,, 
2/2/2021,06:30,3816.10872,0.10714,0,0,3816.00158,, 
2/2/2021,06:45,3897.49403,23.00169,0,0,3874.49234,, 
2/2/2021,07:00,3978.87934,45.89624,0,0,3932.9831,, 
2/2/2021,07:15,4060.26465,68.7908,0,0,3991.47385,, 
2/2/2021,07:30,4141.64996,91.68535,0,0,4049.9646099999995,, 
2/2/2021,07:45,4263.0865,156.94354,0,0,4106.14296,, 
2/2/2021,08:00,4384.52303,222.20174,0,0,4162.32129,, 
2/2/2021,08:15,3158.6237,287.45993,0,0,2871.16377,, 
2/2/2021,08:30,2485.15422,352.71813,0,0,2132.43609,, 
2/2/2021,08:45,2095.94465,417.5695,0,0,1678.3751499999998,, 
2/2/2021,09:00,1854.23646,482.42088,0,0,1371.81558,, 
2/2/2021,09:15,1695.3032,547.27225,0,0,1148.03095,, 
2/2/2021,09:30,4856,612.12363,0,0,4243.87637,, 
2/2/2021,09:45,4856,647.95017,0,0,4208.04983,, 
2/2/2021,10:00,4856,683.77672,0,0,4172.22328,, 
2/2/2021,10:15,4856,719.60327,0,0,4136.39673,, 
2/2/2021,10:30,4856,755.42981,0,0,4100.57019,, 
2/2/2021,10:45,4856,790.016,0,0,4065.984,, 
2/2/2021,11:00,4856,824.60219,0,0,4031.39781,, 
2/2/2021,11:15,4856,859.18838,0,0,3996.81162,, 
2/2/2021,11:30,4856,893.77456,0,0,3962.22544,, 
2/2/2021,11:45,1360.18707,873.80744,0,0,486.3796299999999,, 
2/2/2021,12:00,1385.69533,853.84031,0,0,531.85502,, 
2/2/2021,12:15,1436.87595,833.87319,0,0,603.0027600000001,, 
2/2/2021,12:30,1496.05942,813.90606,0,0,682.15336,, 
2/2/2021,12:45,1575.6041,826.63906,0,0,748.96504,, 
2/2/2021,13:00,1715.76827,839.37206,0,0,876.39621,, 
2/2/2021,13:15,1875.8034,852.10506,0,0,1023.69834,, 
2/2/2021,13:30,4856,864.83806,0,0,3991.16194,, 
2/2/2021,13:45,4856,830.93969,0,0,4025.06031,, 
2/2/2021,14:00,4856,797.04131,0,0,4058.95869,, 
2/2/2021,14:15,4856,763.14294,0,0,4092.8570600000003,, 
2/2/2021,14:30,4856,729.24456,0,0,4126.75544,, 
2/2/2021,14:45,4856,656.08221,0,0,4199.9177899999995,, 
2/2/2021,15:00,4856,582.91986,0,0,4273.08014,, 
2/2/2021,15:15,4856,509.75751,0,0,4346.24249,, 
2/2/2021,15:30,4856,436.59516,0,0,4419.40484,, 
2/2/2021,15:45,4856,367.80934,0,0,4488.19066,, 
2/2/2021,16:00,4856,299.02353,0,0,4556.97647,, 
2/2/2021,16:15,4856,230.23772,0,0,4625.76228,, 
2/2/2021,16:30,4856,161.45191,0,0,4694.54809,, 
2/2/2021,16:45,4856,121.36084,0,0,4734.63916,, 
